163,9,1434
163,14,1434
164,15,943
164,6,943
164,2,943
164,8,943
164,5,943
165,15,1040
165,6,1040
165,13,1040
165,8,1040
165,5,1040
166,15,789
166,6,789
166,2,789
166,10,789
166,8,789
166,5,789
166,11,789
167,6,936
167,2,936
167,5,936
168,15,1281
168,6,1281
168,5,1281
169,15,309
169,16,309
169,9,309
169,13,309
169,5,309
169,11,309
170,15,1238
170,16,1238
170,14,1238
170,13,1238
170,8,1238
170,5,1238
171,12,865
171,15,865
171,14,865
171,13,865
171,8,865
171,7,865
172,15,1400
172,16,1400
172,6,1400
172,5,1400
172,11,1400
173,12,776
173,15,776
173,11,776
174,3,194
174,5,194
175,16,531
175,13,531
175,5,531
176,15,1582
176,6,1582
176,9,1582
176,14,1582
176,5,1582
176,11,1582
177,15,1388
177,3,1388
178,14,39
178,5,39
178,11,39
179,6,1011
179,13,1011
179,5,1011
179,11,1011
180,17,1011
181,5,39
181,11,39
182,15,1269
182,16,1269
182,6,1269
183,6,1469
183,5,1469
184,12,82
184,15,82
184,16,82
184,6,82
184,5,82
185,6,353
185,13,353
185,10,353
185,5,353
186,15,976
186,16,976
186,6,976
186,4,976
187,15,19
187,6,19
188,15,45
188,6,45
189,16,1230
189,6,1230
189,5,1230
190,15,1167
190,16,1167
190,6,1167
190,14,1167
190,5,1167
190,11,1167
191,12,540
191,15,540
191,14,540
192,15,1125
192,16,1125
192,6,1125
192,3,1125
192,5,1125
193,12,1422
193,15,1422
193,1,1422
193,5,1422
194,15,551
194,16,551
194,6,551
194,3,551
194,2,551
194,5,551
195,6,977
196,17,1558
197,12,447
197,15,447
198,15,1611
198,16,1611
198,6,1611
198,5,1611
199,3,99
200,12,1416
200,15,1416
200,11,1416
201,15,624
201,6,624
201,14,624
201,5,624
201,11,624
202,15,688
203,15,475
204,12,59
204,15,59
204,16,59
204,1,59
204,13,59
205,12,447
205,15,447
206,12,1076
206,15,1076
206,16,1076
206,6,1076
206,10,1076
206,5,1076
207,12,1170
207,15,1170
207,16,1170
207,6,1170
207,14,1170
207,8,1170
207,7,1170
207,5,1170
208,15,1478
208,6,1478
208,8,1478
208,5,1478
209,15,672
209,16,672
209,6,672
209,9,672
209,8,672
210,12,910
210,15,910
210,16,910
210,1,910
210,6,910
210,3,910
210,14,910
210,10,910
210,5,910
211,12,1478
211,15,1478
211,16,1478
211,6,1478
211,10,1478
211,5,1478
211,11,1478
212,12,1334
212,15,1334
212,1,1334
212,11,1334
213,15,1147
214,15,1316
214,6,1316
214,2,1316
214,13,1316
214,8,1316
214,5,1316
214,11,1316
215,12,274
215,15,274
215,16,274
215,3,274
215,14,274
215,7,274
216,15,1711
217,17,1691
218,12,411
218,15,411
218,5,411
219,7,375
219,5,375
219,11,375
220,12,615
220,15,615
220,3,615
220,5,615
221,15,1154
221,6,1154
221,14,1154
222,12,315
222,15,315
222,16,315
222,14,315
222,5,315
222,11,315
223,12,1510
223,15,1510
223,1,1510
224,12,1156
224,15,1156
224,3,1156
224,4,1156
224,5,1156
224,11,1156
225,17,1156
226,12,723
226,15,723
226,16,723
226,1,723
226,6,723
226,9,723
226,10,723
226,5,723
227,12,1258
227,15,1258
227,3,1258
227,4,1258
227,5,1258
228,6,419
228,5,419
228,11,419
229,12,1081
229,15,1081
230,6,834
230,2,834
230,13,834
230,5,834
230,11,834
231,12,513
231,15,513
231,14,513
231,11,513
232,15,1524
232,16,1524
232,6,1524
232,5,1524
233,12,593
233,15,593
233,6,593
233,3,593
233,5,593
234,12,379
234,15,379
234,16,379
234,6,379
234,14,379
234,5,379
234,11,379
235,12,540
235,15,540
235,6,540
235,14,540
236,12,1394
236,15,1394
236,16,1394
236,14,1394
237,12,945
237,15,945
237,16,945
237,6,945
237,2,945
237,8,945
237,5,945
238,15,1191
238,16,1191
238,6,1191
238,3,1191
238,5,1191
239,16,907
239,9,907
239,5,907
240,12,615
240,15,615
240,3,615
240,5,615
241,12,410
241,15,410
242,12,1697
242,15,1697
242,16,1697
242,6,1697
242,10,1697
242,5,1697
242,11,1697
243,17,108
244,12,221
244,15,221
244,6,221
245,12,1423
245,15,1423
245,16,1423
245,6,1423
245,3,1423
245,14,1423
245,7,1423
245,5,1423
246,17,458
247,6,1413
247,3,1413
247,5,1413
248,12,1463
248,15,1463
248,3,1463
248,8,1463
249,14,74
250,12,842
250,15,842
250,1,842
250,2,842
250,5,842
251,15,1299
251,16,1299
251,6,1299
251,3,1299
252,6,1132
252,10,1132
252,5,1132
253,6,21
253,5,21
254,12,127
254,15,127
254,16,127
254,6,127
254,5,127
255,12,1544
255,15,1544
255,1,1544
255,6,1544
255,5,1544
256,6,467
256,10,467
256,5,467
256,11,467
257,12,804
257,15,804
257,9,804
258,6,1396
258,3,1396
258,5,1396
258,11,1396
259,12,171
259,15,171
259,16,171
260,12,525
260,15,525
260,1,525
261,17,178
262,12,919
262,15,919
262,16,919
262,6,919
262,9,919
262,14,919
262,8,919
262,7,919
262,5,919
263,15,77
263,6,77
263,9,77
263,10,77
263,5,77
264,12,882
264,15,882
264,3,882
265,15,643
265,6,643
265,5,643
266,15,1570
266,5,1570
267,15,475
268,12,1170
268,15,1170
268,16,1170
268,6,1170
268,8,1170
268,7,1170
268,5,1170
269,6,1599
269,5,1599
270,15,477
270,6,477
270,5,477
271,15,206
271,16,206
271,6,206
271,3,206
271,8,206
271,5,206
272,17,649
273,12,1170
273,15,1170
273,16,1170
273,6,1170
273,8,1170
273,7,1170
273,5,1170
274,15,1623
274,16,1623
274,6,1623
274,3,1623
274,10,1623
274,5,1623
275,15,1085
275,16,1085
275,6,1085
275,10,1085
275,8,1085
275,5,1085
276,12,502
276,15,502
276,6,502
277,15,1214
277,7,1214
278,5,1007
279,12,1085
279,15,1085
279,1,1085
279,6,1085
279,3,1085
279,14,1085
279,10,1085
279,5,1085
279,11,1085
280,6,1720
280,2,1720
280,5,1720
281,6,777
281,10,777
281,5,777
282,12,223
282,15,223
282,16,223
282,6,223
283,12,386
283,15,386
283,16,386
283,3,386
283,8,386
283,7,386
283,4,386
283,5,386
283,11,386
284,12,350
284,15,350
284,16,350
284,6,350
284,3,350
284,5,350
285,15,22
285,6,22
285,14,22
285,5,22
286,15,1187
286,6,1187
286,5,1187
286,11,1187
287,12,1321
287,15,1321
287,16,1321
287,6,1321
288,15,1264
288,16,1264
288,6,1264
288,5,1264
289,6,1261
289,3,1261
289,5,1261
289,11,1261
290,12,323
290,15,323
291,12,555
291,15,555
291,16,555
291,6,555
291,10,555
291,5,555
292,12,1545
292,15,1545
292,1,1545
292,5,1545
293,15,308
293,6,308
293,9,308
293,14,308
293,4,308
293,5,308
293,11,308
294,6,805
294,3,805
294,5,805
294,11,805
295,15,349
295,6,349
295,14,349
296,12,1684
296,15,1684
296,1,1684
296,6,1684
296,5,1684
297,16,1153
297,6,1153
297,5,1153
298,15,1174
299,6,1622
299,14,1622
299,5,1622
300,15,47
300,6,47
300,5,47
301,15,102
301,8,102
301,5,102
302,12,321
302,15,321
302,16,321
302,13,321
302,11,321
303,12,841
303,15,841
303,16,841
303,6,841
303,3,841
304,15,756
304,6,756
304,8,756
304,11,756
305,12,1361
305,15,1361
305,1,1361
305,2,1361
305,5,1361
306,16,746
306,6,746
306,5,746
307,15,1270
307,6,1270
307,9,1270
308,15,1583
308,16,1583
308,6,1583
308,9,1583
308,10,1583
308,5,1583
308,11,1583
309,17,359
310,17,25
311,12,1720
311,15,1720
311,6,1720
311,2,1720
311,7,1720
311,5,1720
311,11,1720
312,15,768
312,6,768
312,13,768
313,17,1557
314,15,87
314,5,87
315,17,1322
316,12,106
316,15,106
316,1,106
316,6,106
316,3,106
316,5,106
317,15,1713
317,3,1713
318,15,1623
318,16,1623
318,6,1623
318,3,1623
318,10,1623
318,5,1623
319,6,509
319,10,509
320,12,623
320,15,623
320,16,623
320,6,623
320,5,623
321,12,422
321,15,422
321,16,422
321,3,422
321,2,422
321,8,422
321,7,422
321,4,422
321,5,422
321,11,422
322,6,52
322,3,52
322,10,52
323,12,1545
323,15,1545
323,16,1545
323,1,1545
323,2,1545
323,5,1545
324,15,103
324,8,103
324,5,103
325,6,319
325,5,319
326,12,691
326,15,691
326,1,691
326,6,691
326,14,691
327,17,4
328,15,775
328,16,775
328,6,775
328,9,775
328,5,775
329,17,451
330,1,1621
330,6,1621
330,9,1621
331,15,1311
331,6,1311
331,10,1311
332,15,1307
332,16,1307
332,6,1307
332,10,1307
332,5,1307
333,6,1279
333,5,1279
334,6,904
334,5,904
335,16,1529
335,6,1529
335,14,1529
335,10,1529
336,15,104
336,8,104
336,5,104
337,12,1397
337,15,1397
337,5,1397
338,12,459
338,15,459
338,6,459
338,10,459
339,12,996
339,6,996
339,5,996
339,11,996
340,15,841
341,12,1545
341,15,1545
341,16,1545
341,1,1545
341,5,1545
342,17,1014
343,17,125
344,15,319
344,1,319
344,6,319
344,5,319
345,12,607
345,15,607
345,16,607
345,6,607
345,14,607
345,10,607
346,15,1526
346,6,1526
346,5,1526
346,11,1526
347,12,1148
347,15,1148
347,1,1148
347,6,1148
347,9,1148
347,5,1148
347,11,1148
348,16,856
348,6,856
348,2,856
348,5,856
349,15,5
349,16,5
349,8,5
349,7,5
350,17,1015
351,15,679
351,16,679
351,6,679
351,2,679
351,8,679
351,5,679
352,15,1656
352,16,1656
352,6,1656
352,9,1656
352,14,1656
352,10,1656
352,8,1656
352,5,1656
352,11,1656
353,12,24
353,5,24
354,15,374
354,16,374
354,6,374
354,14,374
354,5,374
355,6,817
355,5,817
356,6,1452
356,5,1452
357,12,1383
357,15,1383
357,6,1383
357,14,1383
357,10,1383
357,7,1383
357,11,1383
358,6,344
358,2,344
358,10,344
358,8,344
358,5,344
359,12,1307
359,15,1307
359,6,1307
359,14,1307
359,10,1307
359,7,1307
359,11,1307
360,12,1170
360,15,1170
360,16,1170
360,6,1170
360,8,1170
360,7,1170
360,5,1170
361,12,1170
361,15,1170
361,16,1170
361,6,1170
361,8,1170
361,7,1170
361,5,1170
362,6,1338
362,14,1338
362,5,1338
362,11,1338
363,15,1307
363,16,1307
363,6,1307
363,10,1307
363,5,1307
364,12,440
364,16,440
364,6,440
364,8,440
364,5,440
365,12,535
365,15,535
365,5,535
366,15,367
366,2,367
366,8,367
366,5,367
367,6,302
367,5,302
368,6,1618
368,5,1618
369,12,1719
369,16,1719
369,6,1719
369,13,1719
369,5,1719
370,15,1426
370,3,1426
370,14,1426
370,8,1426
370,5,1426
371,7,936
371,11,936
372,12,760
372,15,760
372,16,760
372,14,760
372,8,760
373,7,273
373,11,273
374,15,143
374,5,143
374,11,143
375,15,48
375,6,48
375,14,48
375,10,48
375,11,48
376,15,1383
376,6,1383
377,6,912
377,5,912
378,15,597
378,16,597
378,9,597
378,2,597
378,4,597
379,15,1674
380,6,1200
381,15,859
381,6,859
381,14,859
381,5,859
381,11,859
382,12,439
382,15,439
382,16,439
382,6,439
382,9,439
382,14,439
382,5,439
382,11,439
383,12,1556
383,15,1556
383,9,1556
383,2,1556
383,8,1556
383,4,1556
383,11,1556
384,6,1401
384,13,1401
385,12,96
385,15,96
385,3,96
385,8,96
386,12,532
386,15,532
386,16,532
386,14,532
386,5,532
387,15,1583
387,6,1583
387,10,1583
387,5,1583
388,15,1194
388,6,1194
388,13,1194
388,8,1194
388,5,1194
389,15,869
389,16,869
389,13,869
389,8,869
389,5,869
390,12,535
390,15,535
390,5,535
391,5,601
392,15,670
392,16,670
392,6,670
392,8,670
392,11,670
393,6,1200
394,15,1368
394,3,1368
395,7,23
395,11,23
396,5,601
397,12,63
397,15,63
397,6,63
397,2,63
397,14,63
397,5,63
397,11,63
398,12,1680
398,15,1680
398,5,1680
399,6,886
399,10,886
400,15,882
400,3,882
401,17,489
402,6,1246
402,10,1246
403,15,26
403,6,26
403,2,26
403,5,26
404,12,1486
404,6,1486
404,3,1486
404,10,1486
404,5,1486
405,6,238
405,10,238
405,5,238
405,11,238
406,12,511
406,15,511
407,12,37
407,15,37
407,6,37
407,2,37
407,14,37
407,5,37
407,11,37
408,15,260
408,6,260
408,14,260
408,10,260
408,11,260
409,15,904
409,13,904
409,5,904
410,5,481
411,17,936
412,17,936
413,15,1621
413,8,1621
414,5,601
415,15,669
415,16,669
415,6,669
415,14,669
415,7,669
416,5,1383
416,11,1383
417,15,1260
417,16,1260
417,6,1260
417,10,1260
417,5,1260
418,6,1383
418,10,1383
418,5,1383
419,6,898
419,10,898
419,5,898
420,5,449
421,6,86
421,3,86
421,10,86
421,5,86
422,15,591
422,6,591
422,2,591
422,5,591
423,15,399
423,6,399
423,2,399
423,5,399
423,11,399
424,16,241
424,6,241
424,14,241
425,15,965
425,16,965
425,6,965
425,10,965
426,6,1469
427,12,1083
427,15,1083
427,16,1083
427,1,1083
427,6,1083
427,2,1083
427,5,1083
428,14,39
428,5,39
428,11,39
429,15,584
429,6,584
429,3,584
429,2,584
429,14,584
429,5,584
429,11,584
430,12,427
430,6,427
430,3,427
430,10,427
430,5,427
431,5,39
431,11,39
432,16,584
432,6,584
432,3,584
432,5,584
432,11,584
433,12,490
433,15,490
433,6,490
433,7,490
433,5,490
434,12,1101
434,15,1101
434,6,1101
434,7,1101
435,12,1101
435,6,1101
435,7,1101
435,4,1101
436,3,882
437,6,141
437,5,141
437,11,141
438,15,641
438,5,641
439,15,641
439,5,641
440,16,938
440,6,938
440,9,938
440,11,938
441,15,882
441,6,882
441,3,882
441,10,882
441,8,882
442,15,1074
442,6,1074
442,5,1074
442,11,1074
443,12,934
443,15,934
443,16,934
443,6,934
443,5,934
444,14,1567
444,5,1567
445,6,727
445,10,727
445,5,727
446,12,203
446,15,203
446,6,203
447,17,578
448,17,211
449,12,216
449,14,216
449,7,216
450,15,471
450,9,471
450,5,471
450,11,471
451,6,1717
451,7,1717
452,12,1066
452,15,1066
452,6,1066
452,3,1066
452,2,1066
452,14,1066
452,7,1066
453,15,88
453,2,88
453,14,88
453,13,88
454,17,242
455,15,150
456,12,1318
456,15,1318
456,16,1318
456,2,1318
456,5,1318
457,6,739
458,17,508
459,6,1252
459,5,1252
460,12,204
460,15,204
460,1,204
460,6,204
461,15,607
461,16,607
461,6,607
461,14,607
461,5,607
462,15,888
462,16,888
462,6,888
462,9,888
462,3,888
462,14,888
462,10,888
462,4,888
462,5,888
462,11,888
463,15,1569
463,6,1569
463,5,1569
464,15,277
464,16,277
464,9,277
464,5,277
465,12,1637
465,15,1637
465,3,1637
465,4,1637
466,2,725
466,11,725
467,6,933
467,3,933
467,5,933
468,6,413
468,5,413
469,15,1449
469,6,1449
469,14,1449
470,16,229
470,6,229
470,9,229
471,6,929
472,16,1002
472,6,1002
472,9,1002
472,7,1002
472,5,1002
472,11,1002
473,12,203
473,15,203
473,1,203
473,6,203
473,14,203
474,16,483
474,6,483
474,10,483
474,5,483
475,12,239
475,15,239
475,6,239
475,14,239
475,8,239
476,6,728
476,14,728
476,11,728
477,12,347
477,15,347
477,16,347
477,3,347
478,15,277
478,14,277
478,5,277
479,15,1087
479,6,1087
479,5,1087
480,12,1096
480,15,1096
480,6,1096
480,7,1096
480,5,1096
481,15,1113
481,2,1113
481,8,1113
481,7,1113
482,12,645
482,15,645
482,6,645
482,2,645
482,5,645
482,11,645
483,5,205
484,15,982
484,16,982
484,6,982
484,3,982
484,14,982
484,5,982
485,3,626
485,14,626
486,15,29
486,6,29
486,5,29
487,12,448
487,15,448
487,6,448
488,15,275
488,3,275
488,11,275
489,15,627
489,16,627
489,6,627
489,9,627
489,2,627
489,5,627
489,11,627
490,6,140
490,5,140
490,11,140
491,15,987
491,16,987
491,6,987
491,3,987
491,14,987
491,5,987
492,15,1490
492,16,1490
492,6,1490
492,9,1490
492,5,1490
492,11,1490
493,12,868
493,15,868
493,6,868
493,7,868
493,5,868
493,11,868
494,5,366
495,15,278
495,16,278
495,6,278
495,9,278
495,14,278
495,5,278
495,11,278
496,5,766
497,16,818
498,6,697
498,3,697
498,13,697
498,10,697
498,5,697
499,16,656
499,6,656
499,3,656
499,5,656
500,12,1419
500,6,1419
500,14,1419
500,5,1419
500,11,1419
501,6,868
501,4,868
501,5,868
502,15,923
502,16,923
502,6,923
503,15,188
503,16,188
504,16,1518
504,6,1518
504,5,1518
505,6,1392
505,5,1392
506,6,681
506,5,681
506,11,681
507,15,1466
507,16,1466
507,6,1466
507,8,1466
507,11,1466
508,12,211
508,15,211
508,1,211
508,3,211
509,6,726
509,5,726
509,11,726
510,6,1677
510,5,1677
511,15,1489
511,5,1489
512,12,1170
512,15,1170
512,16,1170
512,6,1170
512,8,1170
512,7,1170
512,5,1170
513,12,1170
513,15,1170
513,16,1170
513,6,1170
513,8,1170
513,7,1170
513,5,1170
514,12,190
514,15,190
514,6,190
514,2,190
514,5,190
514,11,190
515,15,446
515,16,446
515,6,446
515,8,446
516,6,927
516,5,927
517,15,50
517,16,50
517,6,50
517,9,50
517,2,50
517,10,50
517,5,50
518,16,632
518,6,632
518,9,632
518,5,632
518,11,632
519,17,841
520,6,802
520,5,802
520,11,802
521,12,796
521,15,796
521,1,796
521,5,796
521,11,796
522,12,157
522,15,157
522,16,157
522,6,157
522,3,157
522,14,157
522,5,157
523,15,802
523,6,802
523,11,802
524,6,802
524,5,802
524,11,802
525,12,802
525,15,802
525,1,802
525,5,802
525,11,802
526,15,14
526,6,14
526,9,14
526,3,14
526,14,14
526,10,14
526,5,14
527,15,802
527,6,802
527,11,802
528,15,14
528,6,14
528,9,14
528,3,14
528,14,14
528,10,14
528,5,14
529,5,927
530,6,802
530,5,802
530,11,802
531,6,802
531,10,802
531,5,802
532,16,1588
532,6,1588
532,9,1588
532,5,1588
532,11,1588
533,6,14
533,3,14
533,2,14
533,5,14
533,11,14
534,6,14
534,3,14
534,2,14
534,5,14
534,11,14
535,16,1588
535,6,1588
535,9,1588
535,5,1588
535,11,1588
536,17,796
537,6,802
537,10,802
537,5,802
538,17,802
539,15,802
539,6,802
539,11,802
540,15,802
540,6,802
540,11,802
541,15,1161
541,6,1161
541,3,1161
541,10,1161
541,5,1161
541,11,1161
542,6,1036
542,5,1036
543,17,1036
544,6,281
544,9,281
544,5,281
544,11,281
545,12,683
545,15,683
545,16,683
545,6,683
545,14,683
546,6,605
546,5,605
547,6,1417
547,5,1417
548,15,1377
548,16,1377
548,6,1377
548,9,1377
548,5,1377
548,11,1377
549,15,1108
549,6,1108
549,3,1108
549,14,1108
549,8,1108
549,7,1108
550,15,172
550,6,172
550,14,172
550,5,172
551,15,682
551,5,682
552,15,510
552,6,510
552,7,510
552,5,510
553,15,547
553,6,547
554,15,1664
554,6,1664
554,5,1664
555,16,1632
555,6,1632
555,10,1632
555,5,1632
555,11,1632
556,12,1170
556,15,1170
556,16,1170
556,6,1170
556,8,1170
556,7,1170
556,5,1170
557,15,684
557,6,684
557,5,684
557,11,684
558,6,1107
558,9,1107
558,10,1107
558,5,1107
559,15,797
559,16,797
559,6,797
559,9,797
559,5,797
559,11,797
560,6,1559
560,5,1559
560,11,1559
561,15,387
561,16,387
561,14,387
562,15,167
562,16,167
562,6,167
562,9,167
562,2,167
562,10,167
562,5,167
562,11,167
563,15,1305
563,9,1305
563,5,1305
564,6,828
564,5,828
564,11,828
565,15,1140
565,16,1140
565,6,1140
565,5,1140
565,11,1140
566,15,462
566,6,462
566,14,462
567,12,1170
567,15,1170
567,16,1170
567,6,1170
567,8,1170
567,7,1170
567,5,1170
568,6,1500
568,14,1500
568,10,1500
568,11,1500
569,15,647
569,16,647
569,9,647
569,14,647
569,5,647
569,11,647
570,16,1670
570,6,1670
571,6,1479
571,14,1479
571,5,1479
572,12,638
572,15,638
572,16,638
572,6,638
572,2,638
572,5,638
573,6,1589
573,5,1589
573,11,1589
574,15,303
574,6,303
574,9,303
574,5,303
574,11,303
575,6,1105
575,10,1105
575,5,1105
575,11,1105
576,6,1601
576,14,1601
577,6,228
578,15,407
578,6,407
579,15,1232
579,6,1232
579,5,1232
580,12,544
580,15,544
580,16,544
580,6,544
580,5,544
581,14,1479
581,5,1479
581,11,1479
582,15,1649
583,6,1033
583,10,1033
583,5,1033
583,11,1033
584,12,338
584,15,338
584,16,338
584,6,338
585,15,841
585,9,841
585,2,841
585,5,841
586,15,225
586,6,225
586,9,225
586,11,225
587,16,1493
587,6,1493
587,14,1493
587,5,1493
588,12,1635
588,15,1635
588,16,1635
588,6,1635
588,9,1635
588,14,1635
588,5,1635
589,12,557
589,15,557
589,16,557
589,6,557
589,9,557
589,7,557
589,11,557
590,12,1120
590,15,1120
590,6,1120
590,5,1120
591,15,369
592,15,1131
592,6,1131
592,8,1131
592,11,1131
593,15,1045
593,16,1045
593,6,1045
594,15,634
595,12,1298
595,15,1298
595,1,1298
595,6,1298
595,5,1298
596,12,809
596,15,809
596,16,809
596,7,809
596,4,809
597,12,1617
597,7,1617
598,12,1018
598,15,1018
598,16,1018
598,6,1018
598,10,1018
598,5,1018
599,12,1018
599,15,1018
599,16,1018
599,6,1018
599,10,1018
599,5,1018
600,17,818
601,17,583
602,12,373
602,15,373
